Store,Dept,Product,Date,Weekly_Sales,Revenue,Quantity,Unit_Price,Discount,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,Region,Category,Profit,Profit_Margin,Customer_Segment
6,16,Outdoor Play Set,2022-07-08,46063.37,46063.37,223,206.77,0.001,0,50.28,2.213,216.145,5.783,B,134194,Midwest,Toys,9546.48,0.2072,Family
6,20,Car Care Kit,2022-07-08,31015.29,31015.29,266,127.57,0.086,0,50.28,2.213,216.145,5.783,B,134194,Midwest,Automotive,7903.02,0.2548,Family
6,24,Garden Tool Set,2022-07-08,47139.37,47139.37,199,250.4,0.054,0,50.28,2.213,216.145,5.783,B,134194,Midwest,Garden,6995.98,0.1484,Family
6,28,Summer Cooler,2022-07-08,26986.08,26986.08,54,500.24,0.001,0,50.28,2.213,216.145,5.783,B,134194,Midwest,Seasonal,5424.41,0.201,Premium
7,1,Bakery Value Pack,2022-07-08,15499.9,15499.9,53,316.16,0.075,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Grocery,2428.95,0.1567,Value
7,3,Laundry Detergent,2022-07-08,18288.96,18288.96,78,254.31,0.078,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Household,4638.55,0.2536,Convenience
7,5,Smart TV 43 Inch,2022-07-08,21740.76,21740.76,415,56.82,0.078,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Technology,5088.86,0.2341,Convenience
7,7,Athletic Shoes,2022-07-08,25328.06,25328.06,172,162.89,0.096,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Apparel,5013.26,0.1979,Family
7,10,Wellness Pack,2022-07-08,12776.5,12776.5,341,38.71,0.032,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Pharmacy,3396.79,0.2659,Convenience
7,12,Cookware Combo,2022-07-08,17958.01,17958.01,147,128.73,0.051,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Home,2685.71,0.1496,Premium
7,16,Building Blocks,2022-07-08,32975.48,32975.48,105,314.05,0,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Toys,9969.42,0.3023,Convenience
7,20,Motor Oil Pack,2022-07-08,19350.53,19350.53,260,84.19,0.116,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Automotive,2424.35,0.1253,Value
7,24,Patio Planter,2022-07-08,31267.55,31267.55,323,104.31,0.072,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Garden,6545.52,0.2093,Family
7,28,Holiday Decor Box,2022-07-08,13980.91,13980.91,306,45.69,0,0,50.28,2.213,216.145,5.783,C,133236,Midwest,Seasonal,3530.78,0.2525,Convenience
8,1,Great Value Cereal,2022-07-08,44963.23,44963.23,171,283.04,0.071,0,50.28,2.213,216.145,5.783,A,135165,West,Grocery,5035.85,0.112,Family
8,3,Cleaning Starter Kit,2022-07-08,47830.45,47830.45,154,324.88,0.044,0,50.28,2.213,216.145,5.783,A,135165,West,Household,10734.39,0.2244,Premium
8,5,Tablet Essentials Kit,2022-07-08,51948.29,51948.29,235,234.17,0.056,0,50.28,2.213,216.145,5.783,A,135165,West,Technology,14397.06,0.2771,Convenience
8,7,Winter Jacket,2022-07-08,49938.03,49938.03,406,140.73,0.126,0,50.28,2.213,216.145,5.783,A,135165,West,Apparel,11644.68,0.2332,Family
8,10,Wellness Pack,2022-07-08,37235.53,37235.53,222,181.92,0.078,0,50.28,2.213,216.145,5.783,A,135165,West,Pharmacy,8486.03,0.2279,Value
8,12,Bedding Set,2022-07-08,42632.42,42632.42,59,789.71,0.085,0,50.28,2.213,216.145,5.783,A,135165,West,Home,4851.59,0.1138,Convenience
8,16,Outdoor Play Set,2022-07-08,74625.95,74625.95,166,485.48,0.074,0,50.28,2.213,216.145,5.783,A,135165,West,Toys,8867.08,0.1188,Premium
8,20,Car Care Kit,2022-07-08,51517.93,51517.93,66,833.95,0.064,0,50.28,2.213,216.145,5.783,A,135165,West,Automotive,7633.69,0.1482,Premium
8,24,Patio Planter,2022-07-08,59277.95,59277.95,85,700.19,0.004,0,50.28,2.213,216.145,5.783,A,135165,West,Garden,17715.66,0.2989,Convenience
8,28,Back-to-School Kit,2022-07-08,43231.92,43231.92,234,195.92,0.057,0,50.28,2.213,216.145,5.783,A,135165,West,Seasonal,9664.35,0.2235,Value
9,1,Bakery Value Pack,2022-07-08,24400.13,24400.13,221,122.95,0.102,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Grocery,2246.95,0.0921,Premium
9,3,Laundry Detergent,2022-07-08,32509.14,32509.14,389,92.86,0.1,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Household,3001.95,0.0923,Premium
9,5,Wireless Headphones,2022-07-08,42171.04,42171.04,296,150.76,0.055,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Technology,7558.48,0.1792,Convenience
9,7,Denim Jeans,2022-07-08,41828.38,41828.38,220,208.02,0.086,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Apparel,6849.09,0.1637,Premium
9,10,First Aid Kit,2022-07-08,26638.61,26638.61,288,97.88,0.055,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Pharmacy,3442.63,0.1292,Value
9,12,Bedding Set,2022-07-08,35483.76,35483.76,164,216.36,0,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Home,6602.28,0.1861,Family
9,16,Building Blocks,2022-07-08,55517.03,55517.03,220,270.76,0.068,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Toys,13040.98,0.2349,Family
9,20,Motor Oil Pack,2022-07-08,36070.72,36070.72,144,250.49,0,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Automotive,5395.13,0.1496,Convenience
9,24,Outdoor Lighting,2022-07-08,51553.0,51553.0,189,287.12,0.05,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Garden,14766.57,0.2864,Value
9,28,Holiday Decor Box,2022-07-08,29894.06,29894.06,195,157.72,0.028,0,50.28,2.213,216.145,5.783,B,185568,Northeast,Seasonal,9054.89,0.3029,Family
10,1,Great Value Cereal,2022-07-08,52835.19,52835.19,289,198.07,0.077,0,50.28,2.213,216.145,5.783,A,121854,West,Grocery,11436.9,0.2165,Family
10,3,Kitchen Towels,2022-07-08,56569.77,56569.77,151,404.14,0.073,0,50.28,2.213,216.145,5.783,A,121854,West,Household,7108.8,0.1257,Premium
10,5,Smart TV 43 Inch,2022-07-08,62046.05,62046.05,348,187.28,0.048,0,50.28,2.213,216.145,5.783,A,121854,West,Technology,17959.6,0.2895,Value
10,7,Athletic Shoes,2022-07-08,59707.24,59707.24,66,942.35,0.04,0,50.28,2.213,216.145,5.783,A,121854,West,Apparel,13599.71,0.2278,Convenience
10,10,Vitamin Bundle,2022-07-08,42446.77,42446.77,414,111.57,0.081,0,50.28,2.213,216.145,5.783,A,121854,West,Pharmacy,9539.4,0.2247,Value
10,12,Cookware Combo,2022-07-08,50337.42,50337.42,238,216.48,0.023,0,50.28,2.213,216.145,5.783,A,121854,West,Home,8254.7,0.164,Value
10,16,Building Blocks,2022-07-08,93863.3,93863.3,248,390.59,0.031,0,50.28,2.213,216.145,5.783,A,121854,West,Toys,26859.21,0.2862,Premium
10,20,Car Care Kit,2022-07-08,56478.65,56478.65,197,289.59,0.01,0,50.28,2.213,216.145,5.783,A,121854,West,Automotive,11232.38,0.1989,Convenience
10,24,Garden Tool Set,2022-07-08,87675.85,87675.85,56,1699.94,0.079,0,50.28,2.213,216.145,5.783,A,121854,West,Garden,14802.72,0.1688,Premium
10,28,Summer Cooler,2022-07-08,45141.59,45141.59,260,197.75,0.122,0,50.28,2.213,216.145,5.783,A,121854,West,Seasonal,11090.97,0.2457,Value
11,1,Bakery Value Pack,2022-07-08,7999.07,7999.07,337,23.74,0,0,50.28,2.213,216.145,5.783,B,63233,South,Grocery,1179.45,0.1474,Premium
11,3,Kitchen Towels,2022-07-08,10779.7,10779.7,109,108.44,0.088,0,50.28,2.213,216.145,5.783,B,63233,South,Household,2925.07,0.2713,Premium
11,5,Smart TV 43 Inch,2022-07-08,10622.86,10622.86,291,39.72,0.081,0,50.28,2.213,216.145,5.783,B,63233,South,Technology,2271.45,0.2138,Premium
11,7,Winter Jacket,2022-07-08,11082.05,11082.05,77,152.95,0.059,0,50.28,2.213,216.145,5.783,B,63233,South,Apparel,2541.83,0.2294,Convenience
11,10,Wellness Pack,2022-07-08,8077.21,8077.21,294,27.47,0,0,50.28,2.213,216.145,5.783,B,63233,South,Pharmacy,2383.88,0.2951,Family
11,12,Bedding Set,2022-07-08,10296.8,10296.8,157,68.82,0.047,0,50.28,2.213,216.145,5.783,B,63233,South,Home,1615.08,0.1569,Value
11,16,Building Blocks,2022-07-08,12930.74,12930.74,390,33.49,0.01,0,50.28,2.213,216.145,5.783,B,63233,South,Toys,2316.13,0.1791,Convenience
11,20,Car Care Kit,2022-07-08,10635.0,10635.0,156,70.87,0.038,0,50.28,2.213,216.145,5.783,B,63233,South,Automotive,1507.37,0.1417,Premium
11,24,Patio Planter,2022-07-08,15042.11,15042.11,103,150.87,0.032,0,50.28,2.213,216.145,5.783,B,63233,South,Garden,3866.23,0.257,Value
11,28,Back-to-School Kit,2022-07-08,7846.76,7846.76,104,78.35,0.037,0,50.28,2.213,216.145,5.783,B,63233,South,Seasonal,2034.24,0.2592,Value
12,1,Fresh Produce Bundle,2022-07-08,22312.9,22312.9,209,117.45,0.091,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Grocery,2731.52,0.1224,Premium
12,3,Kitchen Towels,2022-07-08,23034.03,23034.03,144,173.87,0.08,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Household,5716.81,0.2482,Family
12,5,Wireless Headphones,2022-07-08,30136.9,30136.9,295,102.16,0,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Technology,8955.43,0.2972,Family
12,7,Denim Jeans,2022-07-08,33541.73,33541.73,276,131.38,0.075,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Apparel,8239.56,0.2457,Convenience
12,10,Vitamin Bundle,2022-07-08,17979.49,17979.49,360,49.94,0,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Pharmacy,2857.21,0.1589,Convenience
12,12,Cookware Combo,2022-07-08,26781.65,26781.65,365,78.9,0.07,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Home,4550.27,0.1699,Convenience
12,16,Board Game Pack,2022-07-08,36647.52,36647.52,60,615.72,0.008,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Toys,6491.64,0.1771,Premium
12,20,Car Care Kit,2022-07-08,27881.66,27881.66,147,189.67,0,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Automotive,8118.49,0.2912,Premium
12,24,Garden Tool Set,2022-07-08,36168.33,36168.33,254,163.86,0.131,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Garden,8296.73,0.2294,Premium
12,28,Back-to-School Kit,2022-07-08,24383.27,24383.27,100,247.29,0.014,0,50.28,2.213,216.145,5.783,B,65916,Midwest,Seasonal,7304.46,0.2996,Convenience
13,1,Great Value Cereal,2022-07-08,45117.17,45117.17,374,123.1,0.02,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Grocery,8511.36,0.1887,Value
13,3,Kitchen Towels,2022-07-08,67660.79,67660.79,391,183.31,0.056,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Household,10329.6,0.1527,Value
13,5,Smart TV 43 Inch,2022-07-08,66825.03,66825.03,267,279.02,0.103,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Technology,17239.21,0.258,Family
13,7,Athletic Shoes,2022-07-08,89832.74,89832.74,48,1974.17,0.052,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Apparel,16827.84,0.1873,Family
13,10,First Aid Kit,2022-07-08,52703.67,52703.67,319,172.46,0.042,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Pharmacy,13795.48,0.2618,Family
13,12,Storage Organizer,2022-07-08,59125.65,59125.65,333,178.99,0.008,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Home,17877.83,0.3024,Family
13,16,Building Blocks,2022-07-08,108154.11,108154.11,108,1044.24,0.041,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Toys,21553.53,0.1993,Premium
13,20,Car Care Kit,2022-07-08,63789.3,63789.3,303,223.01,0.056,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Automotive,16724.21,0.2622,Family
13,24,Patio Planter,2022-07-08,84843.54,84843.54,227,417.14,0.104,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Garden,16923.78,0.1995,Premium
13,28,Back-to-School Kit,2022-07-08,58443.47,58443.47,289,211.31,0.043,0,50.28,2.213,216.145,5.783,A,163858,Northeast,Seasonal,14859.46,0.2543,Family
14,1,Fresh Produce Bundle,2022-07-08,28268.02,28268.02,210,145.68,0.076,0,50.28,2.213,216.145,5.783,A,138132,South,Grocery,7570.7,0.2678,Family
14,3,Laundry Detergent,2022-07-08,30080.0,30080.0,222,143.84,0.058,0,50.28,2.213,216.145,5.783,A,138132,South,Household,6422.25,0.2135,Value
14,5,Tablet Essentials Kit,2022-07-08,34520.08,34520.08,292,127.67,0.074,0,50.28,2.213,216.145,5.783,A,138132,South,Technology,9072.18,0.2628,Premium
14,7,Winter Jacket,2022-07-08,49657.58,49657.58,242,217.6,0.057,0,50.28,2.213,216.145,5.783,A,138132,South,Apparel,8142.34,0.164,Family
14,10,Vitamin Bundle,2022-07-08,20149.61,20149.61,411,52.04,0.058,0,50.28,2.213,216.145,5.783,A,138132,South,Pharmacy,5154.45,0.2558,Family
14,12,Cookware Combo,2022-07-08,35457.95,35457.95,159,237.24,0.06,0,50.28,2.213,216.145,5.783,A,138132,South,Home,5355.14,0.151,Family
14,16,Building Blocks,2022-07-08,49297.84,49297.84,420,117.38,0,0,50.28,2.213,216.145,5.783,A,138132,South,Toys,13100.06,0.2657,Premium
14,20,All-Weather Mats,2022-07-08,34291.91,34291.91,172,212.1,0.06,0,50.28,2.213,216.145,5.783,A,138132,South,Automotive,3829.38,0.1117,Convenience
14,24,Patio Planter,2022-07-08,49042.3,49042.3,71,811.68,0.149,0,50.28,2.213,216.145,5.783,A,138132,South,Garden,6641.33,0.1354,Convenience
14,28,Summer Cooler,2022-07-08,28150.72,28150.72,313,100.94,0.109,0,50.28,2.213,216.145,5.783,A,138132,South,Seasonal,3472.48,0.1234,Family
15,1,Bakery Value Pack,2022-07-08,17381.71,17381.71,175,105.1,0.055,0,50.28,2.213,216.145,5.783,B,63717,South,Grocery,2553.6,0.1469,Premium
15,3,Cleaning Starter Kit,2022-07-08,21862.82,21862.82,189,119.62,0.033,0,50.28,2.213,216.145,5.783,B,63717,South,Household,4338.38,0.1984,Family
15,5,Smart TV 43 Inch,2022-07-08,24260.9,24260.9,291,92.33,0.097,0,50.28,2.213,216.145,5.783,B,63717,South,Technology,5101.92,0.2103,Convenience
15,7,Denim Jeans,2022-07-08,24303.34,24303.34,264,95.6,0.037,0,50.28,2.213,216.145,5.783,B,63717,South,Apparel,3428.56,0.1411,Convenience
15,10,Wellness Pack,2022-07-08,14862.66,14862.66,310,50.52,0.051,0,50.28,2.213,216.145,5.783,B,63717,South,Pharmacy,4188.44,0.2818,Convenience
15,12,Bedding Set,2022-07-08,19795.0,19795.0,370,55.1,0.029,0,50.28,2.213,216.145,5.783,B,63717,South,Home,4137.4,0.209,Family
15,16,Outdoor Play Set,2022-07-08,27012.87,27012.87,85,338.44,0.061,0,50.28,2.213,216.145,5.783,B,63717,South,Toys,5746.78,0.2127,Value
15,20,Car Care Kit,2022-07-08,19447.3,19447.3,190,103.39,0.01,0,50.28,2.213,216.145,5.783,B,63717,South,Automotive,4769.61,0.2453,Value
15,24,Garden Tool Set,2022-07-08,35301.5,35301.5,193,182.91,0,0,50.28,2.213,216.145,5.783,B,63717,South,Garden,8066.25,0.2285,Convenience
15,28,Back-to-School Kit,2022-07-08,17422.22,17422.22,396,44.85,0.019,0,50.28,2.213,216.145,5.783,B,63717,South,Seasonal,3378.93,0.1939,Value
1,1,Fresh Produce Bundle,2022-07-15,24732.43,24732.43,222,117.15,0.049,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Grocery,7034.42,0.2844,Premium
1,3,Kitchen Towels,2022-07-15,27624.09,27624.09,178,163.88,0.053,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Household,6517.73,0.2359,Value
1,5,Wireless Headphones,2022-07-15,32694.0,32694.0,172,202.86,0.063,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Technology,8343.64,0.2552,Value
1,7,Denim Jeans,2022-07-15,38272.22,38272.22,166,241.67,0.046,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Apparel,6979.8,0.1824,Premium
1,10,Vitamin Bundle,2022-07-15,18927.74,18927.74,286,66.18,0,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Pharmacy,2790.91,0.1475,Value
1,12,Cookware Combo,2022-07-15,30670.9,30670.9,175,200.3,0.125,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Home,3471.76,0.1132,Family
1,16,Board Game Pack,2022-07-15,46930.45,46930.45,239,210.24,0.066,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Toys,12798.99,0.2727,Family
1,20,Motor Oil Pack,2022-07-15,29469.72,29469.72,180,169.48,0.034,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Automotive,4690.53,0.1592,Convenience
1,24,Garden Tool Set,2022-07-15,50173.32,50173.32,51,1101.67,0.107,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Garden,12146.12,0.2421,Convenience
1,28,Summer Cooler,2022-07-15,25342.6,25342.6,219,124.43,0.07,0,50.88,2.134,214.547,6.47,A,117097,Northeast,Seasonal,6021.31,0.2376,Family
2,1,Bakery Value Pack,2022-07-15,27583.23,27583.23,403,70.42,0.028,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Grocery,4338.42,0.1573,Premium
2,3,Cleaning Starter Kit,2022-07-15,30341.96,30341.96,112,279.58,0.031,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Household,4420.39,0.1457,Convenience
2,5,Wireless Headphones,2022-07-15,37590.3,37590.3,201,193.8,0.035,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Technology,4884.56,0.1299,Value
2,7,Winter Jacket,2022-07-15,41765.51,41765.51,195,230.06,0.069,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Apparel,6056.92,0.145,Premium
2,10,Vitamin Bundle,2022-07-15,24148.27,24148.27,232,113.63,0.084,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Pharmacy,5488.96,0.2273,Premium
2,12,Storage Organizer,2022-07-15,29798.25,29798.25,313,104.16,0.086,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Home,5240.16,0.1759,Convenience
2,16,Building Blocks,2022-07-15,51230.72,51230.72,304,180.62,0.067,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Toys,7424.27,0.1449,Value
2,20,Motor Oil Pack,2022-07-15,37964.7,37964.7,339,122.26,0.084,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Automotive,3736.73,0.0984,Premium
2,24,Garden Tool Set,2022-07-15,52316.19,52316.19,269,204.72,0.05,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Garden,6520.07,0.1246,Premium
2,28,Summer Cooler,2022-07-15,25940.88,25940.88,261,105.85,0.061,0,50.88,2.134,214.547,6.47,B,187964,Midwest,Seasonal,6693.15,0.258,Premium
3,1,Fresh Produce Bundle,2022-07-15,12609.27,12609.27,206,64.64,0.053,0,50.88,2.134,214.547,6.47,A,69561,West,Grocery,2442.61,0.1937,Premium
3,3,Kitchen Towels,2022-07-15,16650.44,16650.44,63,264.29,0,0,50.88,2.134,214.547,6.47,A,69561,West,Household,4177.04,0.2509,Convenience
3,5,Tablet Essentials Kit,2022-07-15,16463.98,16463.98,197,87.15,0.041,0,50.88,2.134,214.547,6.47,A,69561,West,Technology,3997.23,0.2428,Convenience
3,7,Denim Jeans,2022-07-15,24065.21,24065.21,74,341.6,0.048,0,50.88,2.134,214.547,6.47,A,69561,West,Apparel,4154.55,0.1726,Convenience
3,10,Vitamin Bundle,2022-07-15,11764.22,11764.22,414,29.23,0.028,0,50.88,2.134,214.547,6.47,A,69561,West,Pharmacy,2897.2,0.2463,Value
3,12,Bedding Set,2022-07-15,15063.22,15063.22,88,177.75,0.037,0,50.88,2.134,214.547,6.47,A,69561,West,Home,2490.42,0.1653,Premium
3,16,Board Game Pack,2022-07-15,23580.22,23580.22,110,214.37,0,0,50.88,2.134,214.547,6.47,A,69561,West,Toys,5953.39,0.2525,Premium
3,20,Motor Oil Pack,2022-07-15,17025.35,17025.35,155,113.12,0.029,0,50.88,2.134,214.547,6.47,A,69561,West,Automotive,4264.59,0.2505,Family
3,24,Outdoor Lighting,2022-07-15,26261.97,26261.97,354,77.36,0.041,0,50.88,2.134,214.547,6.47,A,69561,West,Garden,7340.87,0.2795,Convenience
3,28,Back-to-School Kit,2022-07-15,14702.44,14702.44,304,48.95,0.012,0,50.88,2.134,214.547,6.47,A,69561,West,Seasonal,3395.2,0.2309,Convenience
4,1,Great Value Cereal,2022-07-15,44770.05,44770.05,159,286.44,0.017,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Grocery,13023.1,0.2909,Value
4,3,Kitchen Towels,2022-07-15,50768.24,50768.24,196,274.68,0.057,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Household,14497.74,0.2856,Convenience
4,5,Smart TV 43 Inch,2022-07-15,48078.47,48078.47,222,223.27,0.03,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Technology,10912.36,0.227,Convenience
4,7,Athletic Shoes,2022-07-15,67685.83,67685.83,366,191.84,0.036,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Apparel,9480.9,0.1401,Value
4,10,First Aid Kit,2022-07-15,35549.87,35549.87,146,264.38,0.079,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Pharmacy,9194.24,0.2586,Family
4,12,Storage Organizer,2022-07-15,45369.84,45369.84,417,112.51,0.033,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Home,8133.04,0.1793,Premium
4,16,Board Game Pack,2022-07-15,80149.49,80149.49,191,446.42,0.06,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Toys,18094.16,0.2258,Value
4,20,Car Care Kit,2022-07-15,48509.96,48509.96,404,128.42,0.065,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Automotive,9802.41,0.2021,Value
4,24,Garden Tool Set,2022-07-15,82239.05,82239.05,143,575.1,0,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Garden,18179.44,0.2211,Convenience
4,28,Summer Cooler,2022-07-15,43937.72,43937.72,50,879.63,0.001,0,50.88,2.134,214.547,6.47,B,187853,Northeast,Seasonal,9829.4,0.2237,Premium
5,1,Great Value Cereal,2022-07-15,11937.07,11937.07,102,124.37,0.059,0,50.88,2.134,214.547,6.47,B,46703,West,Grocery,2324.59,0.1947,Value
5,3,Cleaning Starter Kit,2022-07-15,14684.25,14684.25,105,150.86,0.073,0,50.88,2.134,214.547,6.47,B,46703,West,Household,3292.71,0.2242,Value
5,5,Smart TV 43 Inch,2022-07-15,19017.14,19017.14,305,64.41,0.032,0,50.88,2.134,214.547,6.47,B,46703,West,Technology,5000.33,0.2629,Premium
5,7,Denim Jeans,2022-07-15,21514.52,21514.52,123,192.21,0.09,0,50.88,2.134,214.547,6.47,B,46703,West,Apparel,5519.63,0.2566,Family
5,10,Wellness Pack,2022-07-15,12449.08,12449.08,73,188.65,0.096,0,50.88,2.134,214.547,6.47,B,46703,West,Pharmacy,2405.87,0.1933,Value
5,12,Cookware Combo,2022-07-15,14507.62,14507.62,117,133.19,0.069,0,50.88,2.134,214.547,6.47,B,46703,West,Home,3235.24,0.223,Value
5,16,Outdoor Play Set,2022-07-15,23081.9,23081.9,235,98.22,0,0,50.88,2.134,214.547,6.47,B,46703,West,Toys,5564.13,0.2411,Value
5,20,All-Weather Mats,2022-07-15,17051.98,17051.98,324,57.21,0.08,0,50.88,2.134,214.547,6.47,B,46703,West,Automotive,4001.83,0.2347,Value
5,24,Patio Planter,2022-07-15,24852.58,24852.58,191,139.16,0.065,0,50.88,2.134,214.547,6.47,B,46703,West,Garden,4261.91,0.1715,Value
5,28,Back-to-School Kit,2022-07-15,13933.17,13933.17,217,65.52,0.02,0,50.88,2.134,214.547,6.47,B,46703,West,Seasonal,2629.79,0.1887,Convenience
6,1,Bakery Value Pack,2022-07-15,26923.45,26923.45,129,214.72,0.028,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Grocery,6175.44,0.2294,Premium
6,3,Laundry Detergent,2022-07-15,32601.83,32601.83,331,108.47,0.092,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Household,8587.48,0.2634,Family
6,5,Wireless Headphones,2022-07-15,34032.59,34032.59,286,121.3,0.019,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Technology,10503.13,0.3086,Family
6,7,Athletic Shoes,2022-07-15,37450.77,37450.77,139,275.21,0.021,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Apparel,7569.47,0.2021,Value
6,10,Vitamin Bundle,2022-07-15,22635.49,22635.49,392,60.4,0.044,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Pharmacy,6608.97,0.292,Convenience
6,12,Cookware Combo,2022-07-15,29403.87,29403.87,292,101.41,0.007,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Home,4065.31,0.1383,Family
6,16,Building Blocks,2022-07-15,41722.91,41722.91,397,114.73,0.084,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Toys,7687.39,0.1842,Value
6,20,Motor Oil Pack,2022-07-15,31713.43,31713.43,172,207.17,0.11,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Automotive,3610.14,0.1138,Convenience
6,24,Garden Tool Set,2022-07-15,41060.48,41060.48,82,533.84,0.062,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Garden,8926.91,0.2174,Convenience
6,28,Summer Cooler,2022-07-15,29679.53,29679.53,246,127.81,0.056,0,50.88,2.134,214.547,6.47,B,134194,Midwest,Seasonal,3298.76,0.1111,Value
7,1,Fresh Produce Bundle,2022-07-15,17307.32,17307.32,51,382.59,0.113,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Grocery,3463.56,0.2001,Premium
7,3,Cleaning Starter Kit,2022-07-15,17625.16,17625.16,295,66.83,0.106,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Household,3795.91,0.2154,Premium
7,5,Wireless Headphones,2022-07-15,21000.68,21000.68,138,154.97,0.018,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Technology,5142.3,0.2449,Family
7,7,Denim Jeans,2022-07-15,27974.88,27974.88,237,120.32,0.019,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Apparel,7680.65,0.2746,Value
7,10,First Aid Kit,2022-07-15,16407.3,16407.3,291,59.85,0.058,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Pharmacy,3435.02,0.2094,Convenience
7,12,Bedding Set,2022-07-15,17456.78,17456.78,283,63.27,0.025,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Home,2206.96,0.1264,Value
7,16,Outdoor Play Set,2022-07-15,28843.15,28843.15,125,245.47,0.06,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Toys,4414.43,0.153,Premium
7,20,Motor Oil Pack,2022-07-15,22408.03,22408.03,217,112.98,0.086,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Automotive,2443.75,0.1091,Premium
7,24,Garden Tool Set,2022-07-15,27668.99,27668.99,271,103.97,0.018,0,50.88,2.134,214.547,6.47,C,133236,Midwest,Garden,8378.63,0.3028,Premium
